#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1764757998490911232,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998135278080,-0.001907696,0.008190930,-0.006646757,0.128215229,0.417813327,9.891761775
1764757998492062976,-0.160322294,-0.065513767,0.234358177,-0.091461658,-0.055397987,0.310495853
1764757998493306368,-0.153398082,-0.068709560,0.256196111,0.212445736,-0.269550800,0.135729313
1764757998494653696,-0.153398082,-0.068709560,0.256196111,0.212445736,-0.269550800,0.135729313
1764757998140698112,-0.000426168,0.013234229,-0.004520192,0.069555424,0.368223350,9.890987956
1764757998496426752,-0.153398082,-0.068709560,0.256196111,0.212445736,-0.269550800,0.135729313
1764757998497986816,-0.153398082,-0.068709560,0.256196111,0.212445736,-0.269550800,0.135729313
1764757998499895552,-0.153398082,-0.068709560,0.256196111,0.212445736,-0.269550800,0.135729313
1764757998501072384,-0.153398082,-0.068709560,0.256196111,0.212445736,-0.269550800,0.135729313
1764757998145844480,-0.001883092,0.006374825,-0.004806004,0.111842233,0.511090157,9.883960892
1764757998502403840,-0.153398082,-0.068709560,0.256196111,0.212445736,-0.269550800,0.135729313
1764757998503678720,-0.153398082,-0.068709560,0.256196111,0.212445736,-0.269550800,0.135729313
1764757998504757504,-0.153398082,-0.068709560,0.256196111,0.212445736,-0.269550800,0.135729313
1764757998505818112,-0.153398082,-0.068709560,0.256196111,0.212445736,-0.269550800,0.135729313
1764757998506728960,-0.153398082,-0.068709560,0.256196111,0.212445736,-0.269550800,0.135729313
1764757998151213824,-0.002746025,0.007122590,-0.004739999,0.033897351,0.349131664,9.925950517
1764757998507610624,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998508763904,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998510033920,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998512030464,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998156365312,0.001591668,0.010314676,-0.007862707,0.017462065,0.318433809,9.915964538
1764757998513972736,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998516138240,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998161703424,-0.000310338,0.006451938,-0.004758910,-0.008505941,0.427013970,9.859483795
1764757998517825280,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998519301632,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998520835072,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998166840320,-0.002865461,0.007496251,-0.002277141,0.075328777,0.541910416,9.900576134
1764757998522121472,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998524614144,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998526443776,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998172198144,-0.000707152,0.012278740,-0.004501552,-0.123198861,0.407233957,9.898020399
1764757998528949504,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998531342592,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998178210560,-0.000249088,0.011307221,-0.005351221,0.066064091,0.328236009,9.871319528
1764757998533632000,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998535202816,-0.136886477,-0.012783173,0.178964436,0.212445736,-0.269550800,0.135729313
1764757998536273152,-0.121440150,0.004261058,0.118244357,0.314012051,0.049854755,0.352474213
1764757998537708032,-0.121440150,0.004261058,0.118244357,0.314012051,0.049854755,0.352474213
1764757998183868416,-0.002131907,0.007056370,-0.005426167,-0.020455771,0.359118875,9.984362299
1764757998539211520,-0.121440150,0.004261058,0.118244357,0.314012051,0.049854755,0.352474213
1764757998540603904,-0.121440150,0.004261058,0.118244357,0.314012051,0.049854755,0.352474213
1764757998542672640,-0.121440150,0.004261058,0.118244357,0.314012051,0.049854755,0.352474213
1764757998543897344,-0.121440150,0.004261058,0.118244357,0.314012051,0.049854755,0.352474213
1764757998189698560,-0.001879509,0.010165245,0.002246251,0.083489533,0.385743662,9.887540248
1764757998544972032,-0.121440150,0.004261058,0.118244357,0.314012051,0.049854755,0.352474213
1764757998546092032,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998547143168,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998548174080,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998549479936,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998195475968,-0.000666099,0.011167892,-0.003578520,-0.014030807,0.375053096,9.794809515
1764757998551056640,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998552923648,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998555172096,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998201097728,-0.000237953,0.008039426,-0.003402911,0.053780263,0.309664767,10.019602699
1764757998556787200,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998558564864,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998560335616,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998206918656,-0.003564931,0.010117711,-0.003368383,0.002393273,0.339313444,9.863401035
1764757998562441216,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998564558080,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998212938240,-0.002274880,0.005249834,-0.005359260,0.035880910,0.406029110,9.855073044
1764757998568660992,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998570907648,-0.077764302,-0.003195793,0.101732753,0.314012051,0.049854755,0.352474213
1764757998572433920,-0.028762139,-0.017576864,0.127299100,-0.015741825,-0.037706375,0.361107826
1764757998573799424,-0.028762139,-0.017576864,0.127299100,-0.015741825,-0.037706375,0.361107826
1764757998218726144,-0.001950015,0.009342265,-0.004023592,-0.031585862,0.312916287,9.965808485
1764757998575341056,-0.028762139,-0.017576864,0.127299100,-0.015741825,-0.037706375,0.361107826
1764757998576753920,-0.028762139,-0.017576864,0.127299100,-0.015741825,-0.037706375,0.361107826
1764757998577963008,-0.028762139,-0.017576864,0.127299100,-0.015741825,-0.037706375,0.361107826
1764757998224292096,-0.003161722,0.009502104,-0.002765025,-0.037275677,0.378733168,9.914085962
1764757998579574016,-0.028762139,-0.017576864,0.127299100,-0.015741825,-0.037706375,0.361107826
1764757998583650304,-0.028762139,-0.017576864,0.127299100,-0.015741825,-0.037706375,0.361107826
1764757998585659136,-0.028762139,-0.017576864,0.127299100,-0.015741825,-0.037706375,0.361107826
1764757998229915904,-0.003973010,0.010201706,-0.001695905,0.018996403,0.340033424,9.908068196
1764757998587625472,-0.028762139,-0.017576864,0.127299100,-0.015741825,-0.037706375,0.361107826
1764757998590282752,-0.028762139,-0.017576864,0.127299100,-0.015741825,-0.037706375,0.361107826
1764757998235999232,-0.000703544,0.009759838,0.000276198,-0.070086163,0.405449807,9.875013385
1764757998592630528,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998595382784,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998241150976,-0.001367082,0.008409728,-0.002484587,-0.070930509,0.306829671,9.860296807
1764757998598184448,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998600527616,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998246765312,-0.002371798,0.010121959,-0.001622991,0.021858268,0.293232374,9.872597023
1764757998602827776,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998605417728,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998252023552,-0.003874274,0.008954023,-0.000583934,0.003089971,0.248683342,9.959451524
1764757998607804672,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998612053760,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998257315328,-0.002351688,0.010199972,-0.000651304,-0.119649587,0.356851049,9.884421266
1764757998614256384,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998616120320,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998617432064,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998262574336,-0.001298314,0.011141915,-0.003175731,0.009723471,0.382215112,9.850285825
1764757998619128832,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998620334592,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998268222720,-0.001925007,0.010640016,-0.000559867,-0.081738708,0.423308021,9.874493415
1764757998621840896,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998623901184,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998626007040,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998627851520,0.001597897,0.000532632,0.098536961,-0.015741825,-0.037706375,0.361107826
1764757998629844224,-0.002663161,-0.012250541,0.011185277,0.696566582,-0.151625872,-0.101782799
1764757998274040064,-0.002518743,0.012263739,0.001037454,-0.027921159,0.302790012,9.795577453
1764757998631775744,-0.002663161,-0.012250541,0.011185277,0.696566582,-0.151625872,-0.101782799
1764757998633465856,-0.002663161,-0.012250541,0.011185277,0.696566582,-0.151625872,-0.101782799
1764757998279707136,-0.002675553,0.011165626,-0.002602833,0.039295608,0.297304513,9.876562039
1764757998635866624,-0.002663161,-0.012250541,0.011185277,0.696566582,-0.151625872,-0.101782799
1764757998284891136,-0.001004258,0.008119649,-0.003470095,-0.022783022,0.353663201,9.862405345
1764757998639998208,-0.002663161,-0.012250541,0.011185277,0.696566582,-0.151625872,-0.101782799
1764757998290630912,-0.003335812,0.008867325,0.000750138,-0.130292907,0.317949438,9.942664234
1764757998646121216,-0.002663161,-0.012250541,0.011185277,0.696566582,-0.151625872,-0.101782799
1764757998650384128,-0.002663161,-0.012250541,0.011185277,0.696566582,-0.151625872,-0.101782799
1764757998296295168,-0.003513384,0.007848331,-0.006000471,0.063873690,0.267131110,9.829991743
1764757998653127680,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998656724992,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998302097664,-0.003737458,0.008138113,-0.002156092,-0.017776972,0.351257217,9.879790927
1764757998659895040,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998307520000,-0.001212862,0.010264041,-0.000658766,-0.083993133,0.375966540,9.887502364
1764757998663256064,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998665789184,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998668265728,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998313430784,-0.002209401,0.006174563,0.000491674,0.003994437,0.364894822,9.886533187
1764757998670062592,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998671827200,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998673177088,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998674948864,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998319230976,-0.003668351,0.009415981,-0.003122254,-0.122348592,0.315865423,9.826553510
1764757998677123584,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998679055104,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998324688384,-0.002905993,0.008915010,0.000213093,-0.120591478,0.362107099,9.900362632
1764757998681425664,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998684642816,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998330099456,0.000668619,0.006193322,0.001898321,-0.054091054,0.298087684,9.905156982
1764757998686983168,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998689086208,-0.009054748,-0.045273740,-0.026631612,0.696566582,-0.151625872,-0.101782799
1764757998336009216,-0.004542378,0.011075244,0.000477692,-0.048489970,0.255932646,9.836658706
1764757998691988480,-0.010120012,-0.097471699,-0.020240024,0.242439747,-0.062632561,-0.027384758
1764757998341621760,-0.003036456,0.006792265,0.001948138,-0.095747884,0.250676523,9.800294732
1764757998698482944,-0.010120012,-0.097471699,-0.020240024,0.242439747,-0.062632561,-0.027384758
1764757998700478720,-0.010120012,-0.097471699,-0.020240024,0.242439747,-0.062632561,-0.027384758
1764757998702789376,-0.010120012,-0.097471699,-0.020240024,0.242439747,-0.062632561,-0.027384758
1764757998346963712,-0.000148739,0.009118340,0.000620757,-0.111497775,0.334635887,9.973048543
1764757998705523456,-0.010120012,-0.097471699,-0.020240024,0.242439747,-0.062632561,-0.027384758
1764757998352451840,-0.001105610,0.008090111,-0.000005816,-0.056344415,0.268385532,9.882821620
1764757998709656064,-0.010120012,-0.097471699,-0.020240024,0.242439747,-0.062632561,-0.027384758
1764757998711902976,-0.010120012,-0.097471699,-0.020240024,0.242439747,-0.062632561,-0.027384758
1764757998358132224,-0.002337813,0.007540926,-0.001863026,-0.066456989,0.271573200,9.806870429
1764757998713505792,-0.010120012,-0.097471699,-0.020240024,0.242439747,-0.062632561,-0.027384758
1764757998715034880,-0.010120012,-0.097471699,-0.020240024,0.242439747,-0.062632561,-0.027384758
1764757998716239360,-0.010120012,-0.097471699,-0.020240024,0.242439747,-0.062632561,-0.027384758
1764757998718509824,-0.010120012,-0.097471699,-0.020240024,0.242439747,-0.062632561,-0.027384758
1764757998364100864,-0.003293460,0.008626375,0.000114795,-0.199785487,0.314663385,9.939235463
1764757998721045760,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998723339264,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998369752320,-0.005002274,0.010035111,-0.001052555,-0.041291404,0.281308955,10.003164315
1764757998726612736,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998729440000,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998375698176,-0.002442601,0.007440811,0.000054473,-0.065050977,0.272092084,9.796730977
1764757998732831744,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998381577984,-0.001439291,0.011013755,0.000908688,-0.041298940,0.262961144,9.823058241
1764757998738454016,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998740575744,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998386769408,-0.006161561,0.009161949,-0.000864974,-0.001822192,0.309124178,9.878208246
1764757998742534400,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998744783104,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998746656256,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998392164352,-0.002922113,0.007256822,-0.002635099,-0.002446490,0.299334835,9.923834287
1764757998748210688,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998750642432,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998397556992,-0.001991509,0.010265959,0.002382876,0.006390652,0.275537185,9.972479469
1764757998753273856,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998755405312,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998757774336,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998403262976,-0.006098969,0.011733350,0.000177243,-0.125094099,0.270967345,9.758750137
1764757998760071424,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998763913216,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
1764757998408814336,-0.005681413,0.006911105,0.003903897,-0.097151706,0.277442269,9.961209934
1764757998766777088,0.004261058,-0.105461180,-0.038349520,0.242439747,-0.062632561,-0.027384758
